OS_ART_MJ,,,
,OS,ART,MJ
2961,OS399066-1,DJ2895-484,0
2962,OS399066-1,DJ2895-484,0
2963,OS399066-1,DJ2895-484,0
2964,OS399066-1,DJ2895-484,0
2965,OS399066-1,DJ2895-484,0
2966,OS399066-1,DJ2895-484,0
2967,OS399066-1,DJ2895-484,0
2968,OS399066-1,DJ2895-484,0
2969,OS399066-1,DJ2895-484,0
2970,OS399066-1,DJ2895-484,0
2971,OS400002-1,DJ5958-001,0
2972,OS400002-1,DJ5958-001,0
2973,OS400002-1,DJ5958-001,0
2974,OS400002-1,DJ5958-001,0
2975,OS400002-1,DJ5958-001,0
2976,OS400002-1,DJ5958-001,0
2977,OS400002-1,DJ5958-001,0
2978,OS400002-1,DJ5958-001,0
2979,OS400002-1,DJ5958-001,0
2980,OS400002-1,DJ5958-001,0
2981,OS400002-1,DJ5958-001,0
2982,OS400002-1,DJ5958-146,0
2983,OS400002-1,DJ5958-146,0
2984,OS400002-1,DJ5958-146,0
2985,OS400002-1,DJ5958-146,0
2986,OS400002-1,DJ5958-146,0
2987,OS400002-1,DJ5958-146,0
2988,OS400002-1,DJ5958-146,0
2989,OS400002-1,DJ5958-146,0
2990,OS400002-1,DJ5958-146,0
2991,OS400002-1,DJ5958-146,0
2992,OS400002-1,DJ5958-146,0
2993,OS400002-1,DJ5958-780,0
2994,OS400002-1,DJ5958-780,0
2995,OS400002-1,DJ5958-780,0
2996,OS400002-1,DJ5958-780,0
2997,OS400002-1,DJ5958-780,0
2998,OS400002-1,DJ5958-780,0
2999,OS400002-1,DJ5958-780,0
3000,OS400002-1,DJ5958-780,0
3001,OS400002-1,DJ5958-780,0
3002,OS400002-1,DJ5958-780,0
3003,OS400002-1,DJ5958-780,0
3004,OS400002-1,DJ5959-001,0
3005,OS400002-1,DJ5959-001,0
3006,OS400002-1,DJ5959-001,0
3007,OS400002-1,DJ5959-001,0
3008,OS400002-1,DJ5959-001,0
3009,OS400002-1,DJ5959-001,0
3010,OS400002-1,DJ5959-001,0
3011,OS400002-1,DJ5959-001,0
3012,OS400002-1,DJ5959-001,0
3013,OS400002-1,DJ5959-001,0
3014,OS400002-1,DJ5959-001,0
3015,OS400002-1,DJ5959-146,0
3016,OS400002-1,DJ5959-146,0
3017,OS400002-1,DJ5959-146,0
3018,OS400002-1,DJ5959-146,0
3019,OS400002-1,DJ5959-146,0
3020,OS400002-1,DJ5959-146,0
3021,OS400002-1,DJ5959-146,0
3022,OS400002-1,DJ5959-146,0
3023,OS400002-1,DJ5959-146,0
3024,OS400002-1,DJ5959-146,0
3025,OS400002-1,DJ5959-146,0
3026,OS400002-1,DJ5959-780,0
3027,OS400002-1,DJ5959-780,0
3028,OS400002-1,DJ5959-780,0
3029,OS400002-1,DJ5959-780,0
3030,OS400002-1,DJ5959-780,0
3031,OS400002-1,DJ5959-780,0
3032,OS400002-1,DJ5959-780,0
3033,OS400002-1,DJ5959-780,0
3034,OS400002-1,DJ5959-780,0
3035,OS400002-1,DJ5959-780,0
3036,OS400002-1,DJ5959-780,0
3037,OS399066-1,DN3770-375,0
3038,OS399066-1,DN3770-375,0
3039,OS399066-1,DN3770-375,0
3040,OS399066-1,DN3770-375,0
3041,OS399066-1,DN3770-375,0
3042,OS399066-1,DN3770-375,0
3043,OS399066-1,DN3770-375,0
3044,OS399066-1,DN3770-375,0
3045,OS399066-1,DN3770-375,0
3046,OS399066-1,DN3770-375,0
3047,OS399066-1,DN3770-375,0
3048,OS400002-1,DO9789-694,0
3049,OS400002-1,DO9789-694,0
3050,OS400002-1,DO9789-694,0
3051,OS400002-1,DO9789-694,0
3052,OS400002-1,DO9789-694,0
3053,OS400002-1,DO9789-694,0
3054,OS400002-1,DO9789-694,0
3055,OS400002-1,DO9789-694,0
3056,OS400002-1,DO9789-694,0
3057,OS400002-1,DO9789-694,0
3058,OS400002-1,DO9789-694,0
3059,OS400002-1,DR6047-810,0
3060,OS400002-1,DR6047-810,0
3061,OS400002-1,DR6047-810,0
3062,OS400002-1,DR6047-810,0
3063,OS400002-1,DR6047-810,0
3064,OS400002-1,DR6047-810,0
3065,OS400002-1,DR6047-810,0
3066,OS400002-1,DR6047-810,0
3067,OS400002-1,DR6047-810,0
3068,OS400002-1,DR6047-810,0
3069,OS400002-1,DR6047-810,0
3070,OS400002-1,DR6048-810,0
3071,OS400002-1,DR6048-810,0
3072,OS400002-1,DR6048-810,0
3073,OS400002-1,DR6048-810,0
3074,OS400002-1,DR6048-810,0
3075,OS400002-1,DR6048-810,0
3076,OS400002-1,DR6048-810,0
3077,OS400002-1,DR6048-810,0
3078,OS400002-1,DR6048-810,0
3079,OS400002-1,DR6048-810,0
3080,OS400002-1,DR6048-810,0
3081,OS398734-1,DR6057-810,0
3082,OS398734-1,DR6057-810,0
3083,OS398734-1,DR6057-810,0
3084,OS398734-1,DR6057-810,0
3085,OS398734-1,DR6057-810,0
3086,OS398734-1,DR6057-810,0
3087,OS398734-1,DR6057-810,0
3088,OS398734-1,DR6057-810,0
3089,OS398734-1,DR6057-810,0
3090,OS398734-1,DR6057-810,0
3091,OS398734-1,DR6057-810,0
3092,OS398734-1,DR6058-810,0
3093,OS398734-1,DR6058-810,0
3094,OS398734-1,DR6058-810,0
3095,OS398734-1,DR6058-810,0
3096,OS398734-1,DR6058-810,0
3097,OS398734-1,DR6058-810,0
3098,OS398734-1,DR6058-810,0
3099,OS398734-1,DR6058-810,0
3100,OS398734-1,DR6058-810,0
3101,OS398734-1,DR6058-810,0
3102,OS398734-1,DR6058-810,0
3103,OS400002-1,DV2985-375,0
3104,OS400002-1,DV2985-375,0
3105,OS400002-1,DV2985-375,0
3106,OS400002-1,DV2985-375,0
3107,OS400002-1,DV2985-375,0
3108,OS400002-1,DV2985-375,0
3109,OS400002-1,DV2985-375,0
3110,OS400002-1,DV2985-375,0
3111,OS400002-1,DV2985-375,0
3112,OS400002-1,DV2985-375,0
3113,OS400002-1,DV2985-375,0
